Project ID,Project Name,Sector & subsector,Structure,Country,Power Region,State,Developer,Offtaker,PPA estimated signing year,Term,Capacity (MW)
67250,ET Energy Indianapolis Airport PV Plant Phase II,"Solar, PV",Other/Unknown,United States,MISO,Indiana,ET Energy Solutions LLC,Indianapolis Airport Authority,2013,,9.4
67342,NextEra SUSD PV Portfolio,"Solar, PV",Not reported,United States,California,California,BGK Commercial Holdings LLC,Stockton Unified School District,2013,,3.4
67342,NextEra SUSD PV Portfolio,"Solar, PV",Not reported,United States,California,California,Real Goods Solar Inc,Stockton Unified School District,2013,,3.4
67896,Octopus Bentley PV Plant,"Solar, PV",Not reported,United Kingdom,,,Lightsource Renewable Energy Ltd,Bentley Motors,2013,25,5.1
67988,KDC NJMG Rockaway Twp PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,KDC Solar LLC,North Jersey Media Group Inc,2012,,5
67998,Clovis USD PV Portfolio,"Solar, PV",Not reported,United States,California,California,Clovis Unified School District,Clovis Unified School District,2008,,5.9
68046,Constellation Owens Corning Delmar PV Plant,"Solar, PV",Other/Unknown,United States,New York,New York,Constellation Energy Group Inc,Owens Corning,2013,,2.6
68066,CES Lemoore PV Portfolio,"Solar, PV",Not reported,United States,California,California,Chevron Energy Solutions,City of Lemoore CA,2012,,3.1
68068,CES Hanford PV Plant,"Solar, PV",Not reported,United States,California,California,Chevron Energy Solutions,City of Hanford CA,2011,,1.1
68072,SolarCity Sacramento WTP PV Portfolio,"Solar, PV",Not reported,United States,California,California,SolarCity Corp,City of Sacramento CA,2012,,1.5
68120,Falmouth WTP Wind Farm,"Wind, Onshore",Not reported,United States,New England,Massachusetts,Town of Falmouth MA,Town of Falmouth MA,2008,,3.3
68126,HelioSage Boston Scientific Natick PV Plant,"Solar, PV",Virtual PPA,United States,New England,Massachusetts,HelioSage LLC,Boston Scientific Corp,2012,,1.3
68202,Citizens Whately PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,Citizens Energy Corp,County of Franklin MA,2011,,1.8
68458,Maevaara Wind Farm Phase I,"Wind, Onshore",Physical PPA,Sweden,,,OX2 Group AB,Google LLC,2013,10,72
68492,Antrim Wind Farm,"Wind, Onshore",Virtual PPA,United States,New England,New Hampshire,Walden Renewables,Partners Healthcare System Inc,2017,20,21.6
68526,Lightolier Fall River Wind Farm,"Wind, Onshore",Not reported,United States,New England,Massachusetts,Lightolier Inc,Lightolier Inc,2011,,2
68566,Soltas Smyrna Airport PV Plant,"Solar, PV",Not reported,United States,Southeast,Tennessee,Soltas Energy Corp,Smyrna/Rutherford County Airport Authority,2010,,1
68590,Fairhaven Wind Farm,"Wind, Onshore",Not reported,United States,New England,Massachusetts,Fairhaven Wind LLC,Town of Fairhaven MA,2005,20,3
68592,Rattlesnake Creek Wind Farm,"Wind, Onshore",Green tariff,United States,SPP,Nebraska,Tradewind Energy LLC,Adobe Systems,2018,9,10
68592,Rattlesnake Creek Wind Farm,"Wind, Onshore",Green tariff,United States,SPP,Nebraska,Tradewind Energy LLC,Facebook,2017,,200
68592,Rattlesnake Creek Wind Farm,"Wind, Onshore",Green tariff,United States,SPP,Nebraska,Tradewind Energy LLC,Facebook,2018,,118
68606,Fort Hays State University Wind Farm,"Wind, Onshore",Not reported,United States,SPP,Kansas,Fort Hays State University,Fort Hays State University,2007,,4
68624,Amsolar Rio Rancho PV Portfolio,"Solar, PV",Not reported,United States,Southwest,New Mexico,AMSOLAR Corp,Rio Rancho Public School District No 94,2013,20,2.4
68792,Lake Region State College Wind Farm,"Wind, Onshore",Not reported,United States,MISO,North Dakota,Lake Region State College,Lake Region State College,2011,15,1.6
68914,AVUSD Apple Valley PV Portfolio,"Solar, PV",Not reported,United States,California,California,Apple Valley Unified School District,Apple Valley Unified School District,2011,,2.3
69078,Lochluichart Wind Farm Phase II,"Wind, Onshore",Not reported,United Kingdom,,,Infinergy Ltd,Unilever,2017,3,15.7
69152,NRG MGM Mandalay Bay Resort PV Plant Phase I,"Solar, PV",Not reported,United States,Southwest,Nevada,NRG Energy,MGM Resorts International,2013,,7.3
69154,Apple Reno PV Plant,"Solar, PV",Green tariff,United States,Southwest,Nevada,Apple Inc,Apple Inc,2013,,20
69254,Eolica del Golfo 1 Dzilam Bravo Wind Farm,"Wind, Onshore",Not reported,Mexico,,,"Envision Energy Jiangsu Co Ltd , Vive Energia SAPI de CV",Mars Inc,2019,15,70
69256,ACCC Mays Landing & Cape May County PV Portfolio,"Solar, PV",Not reported,United States,PJM,New Jersey,Atlantic Cape Community College,Atlantic Cape Community College,2012,,2.2
70766,Impact Investment Williamsdale PV Plant,"Solar, PV",Not reported,Australia,,,Impact Investment Group Pty Ltd,ACT Government,2013,,11.2
70830,Maoneng Mugga Lane PV Plant,"Solar, PV",Not reported,Australia,,,Maoneng Australia,ACT Government,2013,,15.1
70964,Walnut Ridge Wind Farm,"Wind, Onshore",Other/Unknown,United States,MISO,Illinois,Midwest Wind Energy,US General Services Administration,2014,,140
71280,SPower NBR Water Treatment PV Plant,"Solar, PV",Not reported,United States,California,California,Sustainable Power Group,City of Fairfield CA,2012,20,0.6
71280,SPower NBR Water Treatment PV Plant,"Solar, PV",Not reported,United States,California,California,Sustainable Power Group,City of Vacaville CA,2012,20,0.6
71600,Aviva Jacks Lane Wind Farm,"Wind, Onshore",Not reported,United Kingdom,,,Renewable Energy Systems,HSBC,2015,12,15
71612,Sanquhar Wind Farm,"Wind, Onshore",Not reported,United Kingdom,,,Community Windpower Ltd,Nestle,2016,15,31.1
71688,Solops Berry Plastics Philipsburg PV Plant,"Solar, PV",Virtual PPA,United States,PJM,New Jersey,Solops LLC,Berry Plastics Group Inc,2012,,13
71690,Cenergy HMC Farms Kingsburg PV Plant,"Solar, PV",Not reported,United States,California,California,Cenergy Power Inc,HMC Farms,2013,,2.2
71702,Cenergy Maxco Parlier PV Plant,"Solar, PV",Not reported,United States,California,California,Cenergy Power Inc,Maxco Supply Inc,2010,,1.1
71946,Main Street Power Scituate PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,Brightfields Development LLC,Town of Scituate MA,2010,,3
72130,First Wind Millbury PV Plant,"Solar, PV",Other/Unknown,United States,New England,Massachusetts,Victus Solar,University of Massachusetts,2013,,3.8
72132,First Wind Warren PV Plant,"Solar, PV",Other/Unknown,United States,New England,Massachusetts,Victus Solar,University of Massachusetts,2013,30,17
72300,SunLight MCCC PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,SunLight General Capital LLC,Mercer County Community College,2011,15,8.3
72376,SRE Midway Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Sammons Renewable Energy,Citi,2019,,104.3
72506,Shaw Cartersville PV Plant,"Solar, PV",Not reported,United States,Southeast,Georgia,Shaw Industries Group Inc,Shaw Industries Group Inc,2012,,1
72508,GLE USG Corp Plaster City PV Plant,"Solar, PV",Not reported,United States,California,California,Green Light Energy Corp,USG Corp,2012,,1
72584,SolarCity Bowdoin College PV Portfolio,"Solar, PV",Not reported,United States,New England,Maine,SolarCity Corp,Bowdoin College,2013,,1.3
72586,SolarCity VUSD PV Portfolio,"Solar, PV",Not reported,United States,California,California,SolarCity Corp,Visalia Unified School District,2012,,2.4
72588,SolarCity East Bridgewater PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,SolarCity Corp,Town of East Bridgewater MA,2012,,2.5
72638,Soltage-Greenwood Gardner PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,Borrego Solar Systems Inc,City of Gardner MA,2013,,2.5
72642,SPG Fern Dairy Farms PV Plant,"Solar, PV",Not reported,United States,California,California,SPG Solar Inc,Fern Oak Farm,2012,,1
72644,LUSD Stockton PV Portfolio,"Solar, PV",Not reported,United States,California,California,Lincoln Unified School District,Lincoln Unified School District,2011,,2.2
72686,JKB West Island Cotton Gin PV Plant,"Solar, PV",Not reported,United States,California,California,JKB Development Corp,West Island Cotton Growers Inc,2011,,1.1
72692,Cape Cod AFB Wind Farm Phase II,"Wind, Onshore",Other/Unknown,United States,New England,Massachusetts,US Department of Defense,US Department of Defense,2013,,3.4
72768,Chevron FVSD PV Portfolio,"Solar, PV",Not reported,United States,California,California,Chevron Energy Solutions,Fountain Valley School District,2012,,1
72892,REC Ventura PV Plant,"Solar, PV",Not reported,United States,California,California,REC Solar,County of Ventura CA,2012,,1
72984,Safari Willowbrook Mall PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Safari Energy Holdings LLC,General Growth Properties Inc,2012,,1.2
72986,Safari Paramus Park Mall PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Safari Energy Holdings LLC,General Growth Properties Inc,2012,,1
72988,Safari Woodbridge Center PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Safari Energy Holdings LLC,General Growth Properties Inc,2012,,1.5
72990,Safari Ellisburg Circle PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Safari Energy Holdings LLC,Federal Realty Investment Trust,2011,,1.1
72992,Safari Mercer Mall PV Plant,"Solar, PV",Not reported,United States,PJM,New Jersey,Safari Energy Holdings LLC,General Growth Properties Inc,2011,,1.5
72994,SolarCity SCRWA PV Plant,"Solar, PV",Not reported,United States,New England,Connecticut,SolarCity Corp,South Central Regional Wastewater Treatment and Disposal Board,2012,,1
73098,SolarCity Las Virgenes-Triunfo JPA PV Plant,"Solar, PV",Not reported,United States,California,California,SolarCity Corp,Las Virgenes Municipal Water District,2013,,0.5
73098,SolarCity Las Virgenes-Triunfo JPA PV Plant,"Solar, PV",Not reported,United States,California,California,SolarCity Corp,Triunfo County Sanitation District,2013,,0.5
73286,Fairfield Wal-Mart Cheyenne Wind Farm,"Wind, Onshore",Other/Unknown,United States,Northwest,Wyoming,Fairfield Energy Partners LLC,Wal-Mart,2013,,2.5
73350,Constellation GM Toledo PV Plant,"Solar, PV",Not reported,United States,PJM,Ohio,Constellation Energy Group Inc,General Motors Co,2012,,1.8
73352,Chevron LMUSD PV Portfolio,"Solar, PV",Other/Unknown,United States,California,California,Chevron Energy Solutions,Lucia Mar Unified School District,2013,,1.7
73394,Vienna Wind Farm Phase II,"Wind, Onshore",Physical PPA,United States,MISO,Iowa,MidAmerican Energy Co,Google LLC,2014,,101
73472,EDF Lancaster PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,Urban Green Technologies LLC,Town of Billerica MA,2012,,5.9
73870,Rudolph/Libbe Toledo Zoo PV Plant,"Solar, PV",Not reported,United States,PJM,Ohio,Rudolph/Libbe Cos Inc/The,Toledo Zoological Society,2012,,2
73964,Keechi Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Renewable Energy Systems,Microsoft Corp,2013,20,110
73966,Sunpower College Of The Desert PV Portfolio,"Solar, PV",Not reported,United States,California,California,SunPower Corp,College of the Desert,2012,,3.8
74072,IKEA Perryville PV Plant Phase II,"Solar, PV",Not reported,United States,PJM,Maryland,Inovateus Solar LLC,Ikea Group Corp,2013,,2.2
74426,QVC Rocky Mount PV Plant,"Solar, PV",Not reported,United States,Southeast,North Carolina,QVC Inc,QVC Inc,2012,,3
74434,WGES Maynard PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,EPG Solar,Town of Maynard MA,2010,,1.2
74436,WGES Marshfield PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,No Fossil Fuel LLC,Town of Marshfield MA,2013,20,4
74646,Kyocera Madison School District PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Arizona,Kyocera Solar Inc,Madison School District,2012,20,1.6
74726,Berkshire Highland Wind Farm,"Wind, Onshore",Physical PPA,United States,MISO,Iowa,Invenergy LLC,Google LLC,2014,,102
74728,Berkshire Lundgren Wind Farm,"Wind, Onshore",Physical PPA,United States,MISO,Iowa,EDF Energy,Google LLC,2014,,102
74730,Berkshire Wellsburg Wind Farm,"Wind, Onshore",Physical PPA,United States,MISO,Iowa,RPM Access LLC,Facebook,2013,,140
74732,MidAmerican Macksburg Wind Farm,"Wind, Onshore",Physical PPA,United States,MISO,Iowa,RPM Access LLC,Google LLC,2014,,102
74776,IKEA Sweetwater PV Plant,"Solar, PV",Not reported,United States,Florida,Florida,REC Solar,Ikea Group Corp,2012,,1.2
74996,Hastings Mynydd Bwllfa Wind Farm,"Wind, Onshore",Not reported,United Kingdom,,,Pennant Walters Hirwaun Ltd,BT Group Plc,2014,15,22.5
75652,Fosen Hitra Wind Farm Phase II,"Wind, Onshore",Not reported,Norway,,,Statkraft,Norsk Hydro ASA,2016,20,11
75652,Fosen Hitra Wind Farm Phase II,"Wind, Onshore",Not reported,Norway,,,TronderEnergi AS,Norsk Hydro ASA,2016,20,11
75658,Nordlicht Raudfjell Wind Farm,"Wind, Onshore",Not reported,Norway,,,Norsk Miljokraft AS,Alcoa Corp,2017,,84
75754,EWZ Aquila Ramsnas Wind Farm,"Wind, Onshore",Physical PPA,Sweden,,,Eolus Vind AB,Google LLC,2014,10,13.4
75756,Skalleberg Wind Farm,"Wind, Onshore",Physical PPA,Sweden,,,Eolus Vind AB,Google LLC,2014,10,20
75758,EWZ Aquila Mungserod Wind Farm,"Wind, Onshore",Physical PPA,Sweden,,,Eolus Vind AB,Google LLC,2014,10,15.2
75760,Alered Wind Farm,"Wind, Onshore",Physical PPA,Sweden,,,Eolus Vind AB,Google LLC,2014,10,13.2
75762,Enel Dominica II Charcas Wind Farm,"Wind, Onshore",Not reported,Mexico,,,Enel Green Power,HSBC,2016,,7.5
75828,Bio2Watt Bronkhorstspruit Biogas plant,Biomass & Waste,Not reported,South Africa,,,Bio2Watt Pty Ltd,Bayerische Motoren Werke AG,2014,10,4.4
75885,NextSun Rockland PV Plant,"Solar, PV",Not reported,United States,New England,Massachusetts,NextSun Energy LLC,Town of Rockland MA,2013,20,3.2
75887,SunPower OUSD PV Portfolio,"Solar, PV",Other/Unknown,United States,California,California,SunPower Corp,Oakland Unified School District/Alameda County,2014,25,3.6
76135,Ross Solar Jetro Bronx PV Plant,"Solar, PV",Not reported,United States,New York,New York,Ross Solar Group LLC,Jetro Cash & Carry Enterprises LLC,2013,,1.6
76417,Cameron Wind Farm,"Wind, Onshore",Other/Unknown,United States,ERCOT,Texas,Apex Clean Energy Inc,Ikea Group Corp,2014,,165
76489,SunPower Tucson PV Plant Phase II,"Solar, PV",Not reported,United States,Southwest,Arizona,SunPower Corp,City of Tucson AZ,2009,,2.8
76571,Gridpoint Pflugerville ISD PV Portfolio,"Solar, PV",Not reported,United States,ERCOT,Texas,GridPoint Inc,Pflugerville Independent School District,2009,25,1.9
76655,Capital Power Bloom Wind Farm,"Wind, Onshore",Other/Unknown,United States,SPP,Kansas,Norvento USA,Microsoft Corp,2016,10,178
76739,Logan's Gap Wind Farm Phase I,"Wind, Onshore",Physical PPA,United States,ERCOT,Texas,Pioneer Green Energy LLC,Wal-Mart,2014,10,116
76843,PNE Tooele Army Depot Wind Farm,"Wind, Onshore",Not reported,United States,Southwest,Utah,PNE Wind USA Inc,US Department of Defense,2005,,1.5
76887,Major Energy Palmer PV Plant,"Solar, PV",Other/Unknown,United States,New England,Massachusetts,Sunfield Solar LLC,University of Massachusetts,2012,30,2.5
76969,SunPower UCR PV Plant,"Solar, PV",Not reported,United States,California,California,SunPower Corp,University of California,2014,,3
77283,Soltage-Greenwood Chemung PV Plant,"Solar, PV",Virtual PPA,United States,New York,New York,Soltage LLC,Vulcraft of New York Inc,2012,,2
77331,Fowler Ridge Wind Farm Phase IV,"Wind, Onshore",Physical PPA,United States,MISO,Indiana,BP Global,Amazon,2015,13,150
77381,Solon LUSD Buckeye PV Portfolio,"Solar, PV",Not reported,United States,Southwest,Arizona,Solon Corp/US,Liberty Elementary School District 25,2013,,1.2
77499,Constellation Hyperion Waste-to-Energy Plant,"Biomass & Waste, Electricity Generation (new)",Not reported,United States,California,California,Constellation Energy Group Inc,City of Los Angeles CA,2014,,27
82143,Nautilus Lordsburg PV Plant,"Solar, PV",Not reported,United States,Southwest,New Mexico,Not Reported,City of Lordsburg NM,2014,,1.5
82195,US Army Fort Carson PV Plant,"Solar, PV",Not reported,United States,Southwest,Colorado,US Department of Defense,US Department of Defense,2013,,1.4
86091,LES Bluff Road Landfill Gas Plant,"Biomass & Waste, Electricity Generation (new)",Not reported,United States,SPP,Nebraska,Lincoln Electric System,City of Lincoln NE,2008,20,4.8
86373,Shannon Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Alterra Power Corp,Facebook,2015,13,101.2
86373,Shannon Wind Farm,"Wind, Onshore",Virtual PPA,United States,ERCOT,Texas,Horn Wind LLC,Facebook,2015,13,101.2
