Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 02/19  17:00:00,6.744732506,0.251908232,0,0,5.481224596,1.011599678,8.495104445,8.495104445,,
 02/19  18:00:00,9.983626801,0.516469194,0,0,5.481224596,1.011599678,16.97625589,16.97625589,,
 02/19  19:00:00,16.3336934,0.917869121,0,0,5.481224596,1.011599678,29.82515518,29.82515518,,
 02/19  20:00:00,16.49957099,1.083746718,0,0,5.481224596,1.011599678,35.44997269,35.44997269,,
 02/19  21:00:00,16.76860498,1.352780707,0,0,5.481224596,1.011599678,43.99052606,43.99052606,,
 02/19  22:00:00,16.75611713,1.340292854,0,0,5.481224596,1.011599678,43.9484789,43.9484789,,
 02/19  23:00:00,16.97887032,1.563046049,0,0,5.481224596,1.011599678,50.82309715,50.82309715,,
 02/19  24:00:00,16.86070106,1.444876783,0,0,5.481224596,1.011599678,47.36514005,47.36514005,,
 02/20  01:00:00,17.03909138,1.623267109,0,0,5.481224596,1.011599678,52.74757137,52.74757137,,
 02/20  02:00:00,16.87493897,1.4591147,0,0,5.481224596,1.011599678,47.79644967,47.79644967,,
 02/20  03:00:00,17.01873474,1.60291047,0,0,5.481224596,1.011599678,52.03739584,52.03739584,,
 02/20  04:00:00,16.86234434,1.446520066,0,0,5.481224596,1.011599678,47.3379417,47.3379417,,
 02/20  05:00:00,17.01918923,1.603364953,0,0,5.481224596,1.011599678,52.03236,52.03236,,
 02/20  06:00:00,16.88873747,1.472913193,0,0,5.481224596,1.011599678,48.21264785,48.21264785,,
 02/20  07:00:00,14.16175439,1.720263452,0,0,5.481224596,1.011599678,55.86721641,55.86721641,,
 02/20  08:00:00,7.953953117,1.461128842,0,0,5.481224596,1.011599678,47.88517052,47.88517052,,
 02/20  09:00:00,7.74141226,1.248587986,0,0,5.481224596,1.011599678,40.58998492,40.58998492,,
 02/20  10:00:00,7.221088832,0.728264557,0,0,5.481224596,1.011599678,23.86088003,23.86088003,,
 02/20  11:00:00,6.840101476,0.347277201,0,0,5.481224596,1.011599678,11.51321388,11.51321388,,
 02/20  12:00:00,6.527631743,0.034807469,0,0,5.481224596,1.011599678,1.158723239,1.158723239,,
 02/20  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/20  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/20  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/20  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/20  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/20  18:00:00,9.467157608,0,0,0,5.481224596,1.011599678,0,0,,
 02/20  19:00:00,15.74036618,0.324541902,0,0,5.481224596,1.011599678,10.55501151,10.55501151,,
 02/20  20:00:00,16.1177693,0.701945021,0,0,5.481224596,1.011599678,22.82902214,22.82902214,,
 02/20  21:00:00,16.4541506,1.038326328,0,0,5.481224596,1.011599678,33.66539886,33.66539886,,
 02/20  22:00:00,16.58790034,1.172076063,0,0,5.481224596,1.011599678,38.28062359,38.28062359,,
 02/20  23:00:00,16.88855705,1.472732776,0,0,5.481224596,1.011599678,47.83437976,47.83437976,,
 02/20  24:00:00,16.86443187,1.448607598,0,0,5.481224596,1.011599678,47.48026117,47.48026117,,
 02/21  01:00:00,17.11973037,1.703906098,0,0,5.481224596,1.011599678,55.39955583,55.39955583,,
 02/21  02:00:00,17.01471773,1.598893455,0,0,5.481224596,1.011599678,52.52090796,52.52090796,,
 02/21  03:00:00,17.29438321,1.878558938,0,0,5.481224596,1.011599678,61.14671816,61.14671816,,
 02/21  04:00:00,17.12040575,1.704581471,0,0,5.481224596,1.011599678,56.12706291,56.12706291,,
 02/21  05:00:00,17.48877713,2.072952851,0,0,5.481224596,1.011599678,67.71235971,67.71235971,,
 02/21  06:00:00,17.24199061,1.826166336,0,0,5.481224596,1.011599678,60.37069132,60.37069132,,
 02/21  07:00:00,15.94669986,3.50520892,0,0,5.481224596,1.011599678,104.4561288,104.4561288,,
 02/21  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,86.57832377,86.57832377,,
 02/21  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,53.66447773,53.66447773,,
 02/21  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,20.67257079,20.67257079,,
 02/21  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,6.368001967,6.368001967,,
 02/21  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.635770036,3.635770036,,
 02/21  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,1.925177391,1.925177391,,
 02/21  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.139862965,0.139862965,,
 02/21  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 02/21  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 02/21  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.305180344,1.305180344,,
 02/21  18:00:00,23.46440583,0,0,0,16.44367379,4.046398712,0,0,,
 02/21  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 02/21  20:00:00,15.90911059,0.493286318,0,0,5.481224596,1.011599678,16.44638464,16.44638464,,
 02/21  21:00:00,16.23000012,0.814175843,0,0,5.481224596,1.011599678,26.74287097,26.74287097,,
 02/21  22:00:00,16.4620866,1.046262323,0,0,5.481224596,1.011599678,34.18816456,34.18816456,,
 02/21  23:00:00,16.72163041,1.305806137,0,0,5.481224596,1.011599678,42.78349341,42.78349341,,
 02/21  24:00:00,16.82879421,1.412969936,0,0,5.481224596,1.011599678,46.16181974,46.16181974,,
 02/22  01:00:00,17.01979557,1.603971292,0,0,5.481224596,1.011599678,52.52398831,52.52398831,,
 02/22  02:00:00,17.0514093,1.635585021,0,0,5.481224596,1.011599678,53.48323555,53.48323555,,
 02/22  03:00:00,17.31968329,1.903859016,0,0,5.481224596,1.011599678,62.49018497,62.49018497,,
 02/22  04:00:00,17.28432816,1.868503888,0,0,5.481224596,1.011599678,61.41034933,61.41034933,,
 02/22  05:00:00,17.641637,2.22581273,0,0,5.481224596,1.011599678,73.63541018,73.63541018,,
 02/22  06:00:00,17.39341697,1.977592699,0,0,5.481224596,1.011599678,65.16346443,65.16346443,,
 02/22  07:00:00,15.94669986,3.50520892,0,0,5.481224596,1.011599678,108.3979909,108.3979909,,
 02/22  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,88.56655523,88.56655523,,
 02/22  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,56.12053796,56.12053796,,
 02/22  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,23.15158252,23.15158252,,
 02/22  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,7.244203895,7.244203895,,
 02/22  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.427024139,4.427024139,,
 02/22  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,2.794410436,2.794410436,,
 02/22  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.279379979,1.279379979,,
 02/22  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.352076669,1.352076669,,
 02/22  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.974815527,2.974815527,,
 02/22  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.540927241,4.540927241,,
 02/22  18:00:00,23.46440583,0,0,0,16.44367379,4.046398712,0,0,,
 02/22  19:00:00,15.55065427,0.134829999,0,0,5.481224596,1.011599678,4.583172195,4.583172195,,
 02/22  20:00:00,15.9438661,0.528041823,0,0,5.481224596,1.011599678,17.52404924,17.52404924,,
 02/22  21:00:00,16.21654381,0.800719538,0,0,5.481224596,1.011599678,26.18852451,26.18852451,,
 02/22  22:00:00,16.47364945,1.057825176,0,0,5.481224596,1.011599678,34.68767186,34.68767186,,
 02/22  23:00:00,16.62551247,1.209688198,0,0,5.481224596,1.011599678,39.49606701,39.49606701,,
 02/22  24:00:00,16.83687678,1.421052507,0,0,5.481224596,1.011599678,46.54438571,46.54438571,,
 02/23  01:00:00,16.90533063,1.489506359,0,0,5.481224596,1.011599678,48.64229191,48.64229191,,
 02/23  02:00:00,17.09653334,1.680709068,0,0,5.481224596,1.011599678,55.02831461,55.02831461,,
 02/23  03:00:00,17.10293601,1.687111731,0,0,5.481224596,1.011599678,55.16144492,55.16144492,,
 02/23  04:00:00,17.32852921,1.912704933,0,0,5.481224596,1.011599678,62.76662523,62.76662523,,
 02/23  05:00:00,17.24874458,1.832920302,0,0,5.481224596,1.011599678,60.09968851,60.09968851,,
 02/23  06:00:00,17.5641307,2.148306423,0,0,5.481224596,1.011599678,70.92807278,70.92807278,,
 02/23  07:00:00,15.94669986,3.50520892,0,0,5.481224596,1.011599678,101.6240557,101.6240557,,
 02/23  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,84.42962015,84.42962015,,
 02/23  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,50.9503228,50.9503228,,
 02/23  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,18.94952545,18.94952545,,
 02/23  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,6.916008141,6.916008141,,
 02/23  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.372176558,4.372176558,,
 02/23  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,3.447331068,3.447331068,,
 02/23  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.054871071,3.054871071,,
 02/23  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.779117534,3.779117534,,
 02/23  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,5.011163518,5.011163518,,
 02/23  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,6.520353468,6.520353468,,
 02/23  18:00:00,23.46440583,0,0,0,16.44367379,4.046398712,0,0,,
 02/23  19:00:00,15.67758875,0.261764471,0,0,5.481224596,1.011599678,8.818287594,8.818287594,,
 02/23  20:00:00,16.00526127,0.589436999,0,0,5.481224596,1.011599678,19.59386938,19.59386938,,
 02/23  21:00:00,16.01553975,0.599715475,0,0,5.481224596,1.011599678,19.53212522,19.53212522,,
 02/23  22:00:00,16.29488185,0.879057574,0,0,5.481224596,1.011599678,29.00699005,29.00699005,,
 02/23  23:00:00,16.23142702,0.815602744,0,0,5.481224596,1.011599678,26.45451654,26.45451654,,
 02/23  24:00:00,16.56407377,1.1482495,0,0,5.481224596,1.011599678,37.85350289,37.85350289,,
 02/24  01:00:00,16.3488928,0.933068526,0,0,5.481224596,1.011599678,30.20930205,30.20930205,,
 02/24  02:00:00,16.6800117,1.26418743,0,0,5.481224596,1.011599678,41.64363015,41.64363015,,
 02/24  03:00:00,16.52480778,1.108983503,0,0,5.481224596,1.011599678,35.8888447,35.8888447,,
 02/24  04:00:00,16.86928601,1.453461733,0,0,5.481224596,1.011599678,47.90609398,47.90609398,,
 02/24  05:00:00,16.64781969,1.231995413,0,0,5.481224596,1.011599678,39.87837132,39.87837132,,
 02/24  06:00:00,17.01069231,1.594868036,0,0,5.481224596,1.011599678,52.60490214,52.60490214,,
 02/24  07:00:00,15.94669986,3.50520892,0,0,5.481224596,1.011599678,72.27197572,72.27197572,,
 02/24  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,54.00746167,54.00746167,,
 02/24  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,32.99088121,32.99088121,,
 02/24  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,13.68334473,13.68334473,,
 02/24  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,6.625481195,6.625481195,,
 02/24  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.552397889,4.552397889,,
 02/24  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,3.507095487,3.507095487,,
 02/24  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.929253452,1.929253452,,
 02/24  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.379372312,1.379372312,,
 02/24  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.594372685,1.594372685,,
 02/24  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.01563701,3.01563701,,
 02/24  18:00:00,23.46440583,0,0,0,16.44367379,4.046398712,0,0,,
 02/24  19:00:00,15.57462708,0.158802805,0,0,5.481224596,1.011599678,5.422414986,5.422414986,,
 02/24  20:00:00,15.98687477,0.571050495,0,0,5.481224596,1.011599678,18.93646196,18.93646196,,
 02/24  21:00:00,16.20316436,0.787340083,0,0,5.481224596,1.011599678,25.96664934,25.96664934,,
 02/24  22:00:00,16.47905116,1.063226887,0,0,5.481224596,1.011599678,34.84563632,34.84563632,,
 02/24  23:00:00,16.5740178,1.158193523,0,0,5.481224596,1.011599678,38.13790776,38.13790776,,
 02/24  24:00:00,16.85332894,1.437504664,0,0,5.481224596,1.011599678,47.01296193,47.01296193,,
 02/25  01:00:00,16.86225913,1.446434854,0,0,5.481224596,1.011599678,47.65702052,47.65702052,,
 02/25  02:00:00,17.16436698,1.748542703,0,0,5.481224596,1.011599678,57.13148465,57.13148465,,
 02/25  03:00:00,17.06933416,1.653509889,0,0,5.481224596,1.011599678,54.57331716,54.57331716,,
 02/25  04:00:00,17.42725992,2.011435642,0,0,5.481224596,1.011599678,65.89876453,65.89876453,,
 02/25  05:00:00,17.21115954,1.795335266,0,0,5.481224596,1.011599678,59.49871336,59.49871336,,
 02/25  06:00:00,17.62219776,2.206373488,0,0,5.481224596,1.011599678,72.61171574,72.61171574,,
 02/25  07:00:00,14.29875436,1.857263422,0,0,5.481224596,1.011599678,61.63301531,61.63301531,,
 02/25  08:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,95.57130541,95.57130541,,
 02/25  09:00:00,11.00963287,3.50520892,0,0,5.481224596,2.023199356,66.89888794,66.89888794,,
 02/25  10:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,37.94931221,37.94931221,,
 02/25  11:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,18.46697992,18.46697992,,
 02/25  12:00:00,20.70654666,3.50520892,0,0,13.15493903,4.046398712,8.593155147,8.593155147,,
 02/25  13:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,7.261626668,7.261626668,,
 02/25  14:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,5.978959206,5.978959206,,
 02/25  15:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,5.428724039,5.428724039,,
 02/25  16:00:00,9.998033195,3.50520892,0,0,5.481224596,1.011599678,5.523516152,5.523516152,,
 02/25  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/25  18:00:00,9.467157608,0,0,0,5.481224596,1.011599678,0,0,,
 02/25  19:00:00,15.86826513,0.452440858,0,0,5.481224596,1.011599678,15.28964668,15.28964668,,
 02/25  20:00:00,16.18438249,0.768558217,0,0,5.481224596,1.011599678,25.30915696,25.30915696,,
 02/25  21:00:00,16.33849115,0.92266688,0,0,5.481224596,1.011599678,30.38310807,30.38310807,,
 02/25  22:00:00,16.55182477,1.136000496,0,0,5.481224596,1.011599678,37.31522832,37.31522832,,
 02/25  23:00:00,16.60697875,1.191154476,0,0,5.481224596,1.011599678,39.1326296,39.1326296,,
 02/25  24:00:00,16.80617213,1.390347856,0,0,5.481224596,1.011599678,45.62253985,45.62253985,,
 02/26  01:00:00,16.83134221,1.415517938,0,0,5.481224596,1.011599678,46.47904597,46.47904597,,
 02/26  02:00:00,17.04110792,1.625283648,0,0,5.481224596,1.011599678,53.3347378,53.3347378,,
 02/26  03:00:00,17.04434097,1.628516697,0,0,5.481224596,1.011599678,53.53864456,53.53864456,,
 02/26  04:00:00,17.27692749,1.861103213,0,0,5.481224596,1.011599678,61.15853411,61.15853411,,
 02/26  05:00:00,17.1520131,1.736188828,0,0,5.481224596,1.011599678,57.11341013,57.11341013,,
 02/26  06:00:00,17.30480643,1.888982156,0,0,5.481224596,1.011599678,62.07391823,62.07391823,,
 02/26  07:00:00,14.17762253,1.736131593,0,0,5.481224596,1.011599678,57.06248004,57.06248004,,
 02/26  08:00:00,8.362505229,1.869680955,0,0,5.481224596,1.011599678,61.4362321,61.4362321,,
 02/26  09:00:00,7.836705085,1.34388081,0,0,5.481224596,1.011599678,43.95331015,43.95331015,,
 02/26  10:00:00,7.386047026,0.893222751,0,0,5.481224596,1.011599678,29.16472377,29.16472377,,
 02/26  11:00:00,6.79739008,0.304565806,0,0,5.481224596,1.011599678,10.00373006,10.00373006,,
 02/26  12:00:00,6.494757479,0.001933204,0,0,5.481224596,1.011599678,0.051012962,0.051012962,,
 02/26  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/26  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/26  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/26  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/26  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 02/26  18:00:00,9.481750509,0.014592901,0,0,5.481224596,1.011599678,0.385074189,0.385074189,,
 02/26  19:00:00,15.88651609,0.470691813,0,0,5.481224596,1.011599678,15.41912553,15.41912553,,
 02/26  20:00:00,16.13876171,0.722937434,0,0,5.481224596,1.011599678,23.57296121,23.57296121,,
 02/26  21:00:00,16.27796275,0.862138471,0,0,5.481224596,1.011599678,28.06408702,28.06408702,,
 02/26  22:00:00,16.42422221,1.008397937,0,0,5.481224596,1.011599678,32.90675721,32.90675721,,
 02/26  23:00:00,16.49220092,1.076376642,0,0,5.481224596,1.011599678,35.09093815,35.09093815,,
 02/26  24:00:00,16.65790083,1.24207656,0,0,5.481224596,1.011599678,40.56837827,40.56837827,,
 02/27  01:00:00,16.69623779,1.280413519,0,0,5.481224596,1.011599678,41.79459278,41.79459278,,
 02/27  02:00:00,16.85397887,1.438154595,0,0,5.481224596,1.011599678,47.00794384,47.00794384,,
 02/27  03:00:00,16.82657198,1.410747705,0,0,5.481224596,1.011599678,46.0700551,46.0700551,,
 02/27  04:00:00,16.94414194,1.528317668,0,0,5.481224596,1.011599678,49.93308398,49.93308398,,
 02/27  05:00:00,16.89504415,1.479219871,0,0,5.481224596,1.011599678,48.29782225,48.29782225,,
 02/27  06:00:00,17.02516433,1.609340051,0,0,5.481224596,1.011599678,52.58096143,52.58096143,,
 02/27  07:00:00,14.45953319,3.50520892,0,0,5.481224596,1.011599678,76.79956582,76.79956582,,
 02/27  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,57.32738396,57.32738396,,
 02/27  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,29.75035866,29.75035866,,
 02/27  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,8.739013249,8.739013249,,
 02/27  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,4.914985693,4.914985693,,
 02/27  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,2.961733066,2.961733066,,
 02/27  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,2.049449636,2.049449636,,
 02/27  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.616006997,0.616006997,,
 02/27  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.175257978,0.175257978,,
 02/27  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.37426162,0.37426162,,
 02/27  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.552681586,1.552681586,,
 02/27  18:00:00,21.97723917,0,0,0,16.44367379,4.046398712,0,0,,
 02/27  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 02/27  20:00:00,15.68978614,0.273961862,0,0,5.481224596,1.011599678,9.268174725,9.268174725,,
 02/27  21:00:00,15.90758821,0.491763937,0,0,5.481224596,1.011599678,16.37261532,16.37261532,,
 02/27  22:00:00,16.14960529,0.733781015,0,0,5.481224596,1.011599678,24.13705943,24.13705943,,
 02/27  23:00:00,16.25807234,0.84224807,0,0,5.481224596,1.011599678,27.683778,27.683778,,
 02/27  24:00:00,16.41723885,1.001414574,0,0,5.481224596,1.011599678,32.87319547,32.87319547,,
 02/28  01:00:00,16.43706301,1.021238732,0,0,5.481224596,1.011599678,33.49544253,33.49544253,,
 02/28  02:00:00,16.55149501,1.135670733,0,0,5.481224596,1.011599678,37.23834014,37.23834014,,
 02/28  03:00:00,16.55064043,1.13481616,0,0,5.481224596,1.011599678,37.17865652,37.17865652,,
 02/28  04:00:00,16.66860818,1.25278391,0,0,5.481224596,1.011599678,41.06456567,41.06456567,,
 02/28  05:00:00,16.64451716,1.228692887,0,0,5.481224596,1.011599678,40.23143311,40.23143311,,
 02/28  06:00:00,16.72774094,1.311916667,0,0,5.481224596,1.011599678,42.96607528,42.96607528,,
 02/28  07:00:00,14.45953319,3.50520892,0,0,5.481224596,1.011599678,66.15786207,66.15786207,,
 02/28  08:00:00,30.4881057,3.50520892,0,0,21.92489839,5.05799839,48.23261129,48.23261129,,
 02/28  09:00:00,49.96657852,3.50520892,0,0,38.36857217,8.092797425,22.32747502,22.32747502,,
 02/28  10:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,6.79480797,6.79480797,,
 02/28  11:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,3.895764986,3.895764986,,
 02/28  12:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.955658425,1.955658425,,
 02/28  13:00:00,55.44780312,3.50520892,0,0,43.84979677,8.092797425,0.773771907,0.773771907,,
 02/28  14:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 02/28  15:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0,0,,
 02/28  16:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,0.118675122,0.118675122,,
 02/28  17:00:00,61.94062739,3.50520892,0,0,49.33102137,9.104397103,1.830192191,1.830192191,,
 02/28  18:00:00,21.97723917,0,0,0,16.44367379,4.046398712,0,0,,
 02/28  19:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 02/28  20:00:00,15.59485582,0.179031541,0,0,5.481224596,1.011599678,6.086425591,6.086425591,,
 02/28  21:00:00,15.78565336,0.369829088,0,0,5.481224596,1.011599678,12.38985205,12.38985205,,
 02/28  22:00:00,15.87622435,0.460400074,0,0,5.481224596,1.011599678,15.3255382,15.3255382,,
